YEAR,DISTRICT ID,CAMPUS ID,ENROLLMENT,GT,CTE,LEP,BIL,ESL,DISADV,SPED
2017,221901.0,221901113.0,677.0,35.0,4.0,16.0,4.0,16.0,562.0,73.0
2017,92903.0,92903123.0,677.0,11.0,4.0,44.0,4.0,41.0,405.0,81.0
2017,246909.0,246909124.0,455.0,26.0,4.0,57.0,4.0,57.0,161.0,97.0
2017,101902.0,101902165.0,616.0,4.0,4.0,199.0,144.0,55.0,529.0,48.0
2017,101902.0,101902134.0,845.0,23.0,4.0,239.0,168.0,61.0,619.0,54.0
2017,165901.0,165901110.0,365.0,4.0,4.0,4.0,4.0,4.0,215.0,20.0
2017,178904.0,178904151.0,564.0,4.0,4.0,16.0,7.0,7.0,185.0,34.0
2017,212905.0,212905112.0,365.0,18.0,4.0,57.0,5.0,33.0,247.0,53.0
2017,136901.0,136901101.0,310.0,9.0,4.0,15.0,4.0,11.0,193.0,31.0
2017,220901.0,220901163.0,413.0,20.0,4.0,119.0,193.0,65.0,282.0,16.0
2017,101912.0,101912006.0,353.0,29.0,344.0,44.0,4.0,42.0,325.0,30.0
2017,15915.0,15915044.0,1116.0,115.0,207.0,135.0,4.0,117.0,994.0,184.0
2017,50909.0,50909001.0,287.0,4.0,97.0,4.0,4.0,4.0,163.0,31.0
2017,227901.0,227901178.0,712.0,11.0,4.0,475.0,460.0,13.0,626.0,67.0
2017,101912.0,101912033.0,322.0,18.0,317.0,23.0,4.0,4.0,239.0,29.0
2017,15915.0,15915051.0,1316.0,145.0,346.0,80.0,4.0,76.0,701.0,178.0
2017,108903.0,108903106.0,819.0,4.0,4.0,183.0,183.0,4.0,819.0,42.0
2017,57905.0,57905107.0,692.0,45.0,4.0,552.0,512.0,4.0,666.0,45.0
2017,175903.0,175903102.0,586.0,20.0,4.0,165.0,4.0,165.0,508.0,59.0
2017,108914.0,108914101.0,280.0,4.0,4.0,76.0,70.0,4.0,258.0,8.0
2017,108915.0,108915041.0,228.0,4.0,4.0,66.0,4.0,63.0,218.0,15.0
2017,108912.0,108912110.0,665.0,42.0,4.0,392.0,373.0,4.0,578.0,36.0
2017,43907.0,43907119.0,511.0,23.0,4.0,169.0,140.0,27.0,304.0,44.0
2017,71907.0,71907103.0,511.0,45.0,4.0,160.0,187.0,4.0,314.0,72.0
2017,71907.0,71907042.0,652.0,66.0,169.0,201.0,4.0,190.0,488.0,61.0
2017,71904.0,71904103.0,516.0,23.0,4.0,348.0,299.0,4.0,498.0,58.0
2017,227910.0,227910112.0,619.0,24.0,4.0,355.0,241.0,110.0,571.0,82.0
2017,57905.0,57905200.0,747.0,48.0,4.0,219.0,203.0,4.0,718.0,33.0
2017,126905.0,126905001.0,1078.0,44.0,952.0,23.0,4.0,23.0,389.0,60.0
2017,126905.0,126905003.0,379.0,24.0,325.0,10.0,4.0,10.0,157.0,22.0
2017,227901.0,227901120.0,261.0,13.0,4.0,76.0,60.0,14.0,174.0,41.0
2017,7902.0,7902006.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,7902.0,7902101.0,774.0,19.0,4.0,24.0,4.0,24.0,450.0,66.0
2017,7902.0,7902001.0,470.0,30.0,436.0,5.0,4.0,5.0,229.0,30.0
2017,7902.0,7902041.0,324.0,20.0,19.0,4.0,4.0,4.0,175.0,37.0
2017,101907.0,101907122.0,879.0,11.0,4.0,304.0,185.0,113.0,653.0,65.0
2017,220917.0,220917104.0,510.0,26.0,4.0,256.0,197.0,59.0,442.0,72.0
2017,101908.0,101908107.0,776.0,56.0,4.0,52.0,4.0,47.0,373.0,64.0
2017,108912.0,108912048.0,867.0,102.0,114.0,649.0,4.0,630.0,854.0,78.0
2017,57910.0,57910128.0,484.0,15.0,4.0,186.0,151.0,36.0,421.0,80.0
2017,79901.0,79901117.0,316.0,4.0,4.0,135.0,100.0,34.0,197.0,12.0
2017,79907.0,79907149.0,771.0,17.0,4.0,249.0,112.0,135.0,290.0,57.0
2017,108912.0,108912120.0,648.0,46.0,4.0,554.0,543.0,4.0,629.0,43.0
2017,108912.0,108912004.0,2606.0,229.0,2199.0,975.0,4.0,965.0,2579.0,200.0
2017,240903.0,240903118.0,701.0,21.0,4.0,555.0,555.0,4.0,659.0,51.0
2017,57905.0,57905038.0,381.0,176.0,381.0,25.0,4.0,17.0,305.0,4.0
2017,79901.0,79901127.0,717.0,65.0,4.0,66.0,4.0,64.0,95.0,68.0
2017,31912.0,31912116.0,420.0,4.0,4.0,160.0,143.0,4.0,356.0,31.0
2017,15912.0,15912045.0,752.0,60.0,4.0,101.0,4.0,98.0,623.0,99.0
2017,240903.0,240903124.0,1128.0,49.0,4.0,698.0,772.0,4.0,984.0,105.0
2017,15916.0,15916005.0,41.0,4.0,8.0,4.0,4.0,4.0,25.0,4.0
2017,15916.0,15916009.0,455.0,135.0,98.0,6.0,4.0,6.0,199.0,4.0
2017,15916.0,15916001.0,3272.0,267.0,2938.0,110.0,4.0,92.0,1707.0,342.0
2017,15916.0,15916003.0,87.0,4.0,56.0,4.0,4.0,4.0,33.0,5.0
2017,15916.0,15916045.0,1207.0,196.0,566.0,61.0,4.0,40.0,732.0,122.0
2017,92903.0,92903043.0,476.0,9.0,4.0,39.0,4.0,35.0,313.0,45.0
2017,126902.0,126902109.0,603.0,39.0,4.0,24.0,4.0,23.0,190.0,45.0
2017,220908.0,220908125.0,183.0,6.0,4.0,11.0,4.0,11.0,32.0,23.0
2017,43912.0,43912102.0,697.0,63.0,4.0,123.0,73.0,49.0,72.0,30.0
2017,240903.0,240903126.0,921.0,77.0,4.0,385.0,510.0,4.0,704.0,54.0
2017,15917.0,15917106.0,646.0,23.0,4.0,80.0,72.0,4.0,534.0,77.0
2017,108902.0,108902118.0,710.0,24.0,4.0,476.0,490.0,4.0,645.0,58.0
2017,57905.0,57905271.0,741.0,81.0,4.0,611.0,592.0,4.0,701.0,27.0
2017,57905.0,57905137.0,556.0,55.0,4.0,328.0,309.0,4.0,505.0,46.0
2017,15917.0,15917041.0,845.0,89.0,363.0,148.0,4.0,139.0,683.0,116.0
2017,134901.0,134901101.0,298.0,12.0,4.0,7.0,4.0,7.0,234.0,23.0
2017,134901.0,134901001.0,200.0,22.0,182.0,4.0,4.0,4.0,109.0,27.0
2017,134901.0,134901041.0,135.0,14.0,36.0,4.0,4.0,4.0,94.0,23.0
2017,61911.0,61911102.0,559.0,37.0,4.0,59.0,4.0,59.0,149.0,51.0
2017,57905.0,57905008.0,1505.0,149.0,1352.0,482.0,4.0,448.0,1181.0,152.0
2017,139909.0,139909108.0,539.0,5.0,4.0,155.0,47.0,101.0,498.0,47.0
2017,3903.0,3903201.0,9.0,4.0,4.0,4.0,4.0,4.0,9.0,4.0
2017,15907.0,15907195.0,107.0,4.0,4.0,4.0,4.0,4.0,12.0,20.0
2017,79901.0,79901133.0,43.0,4.0,4.0,4.0,4.0,4.0,6.0,14.0
2017,92903.0,92903200.0,14.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0
2017,94901.0,94901112.0,16.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,221901.0,221901008.0,11.0,4.0,4.0,4.0,4.0,4.0,9.0,4.0
2017,108904.0,108904040.0,65.0,4.0,4.0,8.0,4.0,8.0,57.0,11.0
2017,170902.0,170902201.0,22.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0
2017,205906.0,205906002.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,57905.0,57905096.0,16.0,4.0,4.0,7.0,4.0,7.0,9.0,4.0
2017,126901.0,126901003.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,220905.0,220905040.0,19.0,4.0,4.0,4.0,4.0,4.0,5.0,7.0
2017,240903.0,240903006.0,34.0,4.0,14.0,15.0,4.0,15.0,29.0,6.0
2017,57905.0,57905194.0,406.0,74.0,4.0,189.0,185.0,6.0,345.0,20.0
2017,133903.0,133903106.0,10.0,4.0,4.0,4.0,4.0,4.0,10.0,4.0
2017,178904.0,178904055.0,989.0,4.0,4.0,9.0,4.0,7.0,345.0,58.0
2017,101907.0,101907053.0,1358.0,53.0,298.0,162.0,4.0,148.0,988.0,129.0
2017,101915.0,101915108.0,764.0,4.0,4.0,405.0,319.0,75.0,669.0,59.0
2017,101912.0,101912378.0,297.0,4.0,4.0,4.0,4.0,4.0,255.0,4.0
2017,15916.0,15916008.0,2164.0,126.0,1955.0,168.0,4.0,159.0,1537.0,275.0
2017,128901.0,128901001.0,312.0,43.0,257.0,4.0,4.0,4.0,176.0,30.0
2017,128901.0,128901041.0,249.0,39.0,4.0,5.0,4.0,5.0,145.0,29.0
2017,128901.0,128901042.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,128901.0,128901107.0,195.0,4.0,4.0,20.0,4.0,19.0,167.0,22.0
2017,101924.0,101924012.0,95.0,5.0,66.0,19.0,4.0,19.0,58.0,4.0
2017,101912.0,101912185.0,448.0,10.0,4.0,51.0,89.0,17.0,400.0,38.0
2017,101912.0,101912007.0,607.0,9.0,440.0,72.0,4.0,52.0,529.0,111.0
2017,105801.0,105801001.0,160.0,4.0,114.0,4.0,4.0,4.0,74.0,17.0
2017,57909.0,57909146.0,592.0,4.0,4.0,184.0,138.0,40.0,398.0,47.0
2017,57905.0,57905085.0,364.0,86.0,65.0,48.0,4.0,41.0,304.0,4.0
2017,116901.0,116901102.0,451.0,8.0,4.0,33.0,4.0,33.0,151.0,34.0
2017,129902.0,129902102.0,581.0,15.0,4.0,18.0,4.0,16.0,158.0,55.0
2017,246909.0,246909110.0,764.0,77.0,4.0,105.0,4.0,102.0,81.0,44.0
2017,101914.0,101914102.0,694.0,16.0,4.0,67.0,4.0,65.0,131.0,92.0
2017,101914.0,101914001.0,3473.0,185.0,1894.0,130.0,4.0,123.0,986.0,330.0
2017,101914.0,101914041.0,1353.0,60.0,237.0,151.0,4.0,149.0,571.0,177.0
2017,137903.0,137903001.0,222.0,12.0,192.0,11.0,4.0,11.0,152.0,12.0
2017,126801.0,126801001.0,64.0,4.0,4.0,4.0,4.0,4.0,8.0,4.0
2017,170902.0,170902125.0,810.0,60.0,4.0,17.0,4.0,16.0,106.0,91.0
2017,129903.0,129903001.0,1097.0,58.0,1081.0,72.0,4.0,72.0,586.0,107.0
2017,61911.0,61911114.0,935.0,96.0,4.0,47.0,4.0,46.0,69.0,71.0
2017,240903.0,240903117.0,492.0,33.0,4.0,275.0,275.0,4.0,431.0,53.0
2017,128901.0,128901004.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,227901.0,227901044.0,1224.0,569.0,349.0,68.0,4.0,64.0,326.0,100.0
2017,101902.0,101902151.0,889.0,4.0,4.0,583.0,490.0,92.0,829.0,84.0
2017,170908.0,170908042.0,820.0,97.0,264.0,222.0,4.0,221.0,587.0,77.0
2017,57909.0,57909144.0,663.0,15.0,4.0,50.0,4.0,45.0,163.0,48.0
2017,126906.0,126906101.0,487.0,9.0,4.0,133.0,4.0,133.0,405.0,34.0
2017,126906.0,126906001.0,321.0,19.0,254.0,23.0,4.0,23.0,211.0,22.0
2017,126906.0,126906041.0,242.0,12.0,4.0,57.0,4.0,57.0,180.0,28.0
2017,101914.0,101914138.0,1099.0,102.0,4.0,253.0,4.0,235.0,63.0,82.0
2017,101907.0,101907143.0,1218.0,105.0,4.0,89.0,4.0,84.0,223.0,79.0
2017,220907.0,220907128.0,361.0,4.0,4.0,68.0,39.0,28.0,161.0,170.0
2017,220907.0,220907131.0,282.0,4.0,4.0,106.0,79.0,27.0,180.0,62.0
2017,31901.0,31901143.0,654.0,50.0,4.0,255.0,246.0,4.0,622.0,59.0
2017,220907.0,220907001.0,2880.0,498.0,2406.0,54.0,4.0,52.0,138.0,128.0
2017,101917.0,101917144.0,690.0,36.0,4.0,216.0,191.0,4.0,610.0,62.0
2017,220907.0,220907041.0,901.0,196.0,183.0,17.0,4.0,16.0,59.0,46.0
2017,220907.0,220907101.0,492.0,33.0,4.0,16.0,4.0,16.0,88.0,33.0
2017,251901.0,251901101.0,379.0,16.0,4.0,82.0,74.0,4.0,226.0,17.0
2017,108905.0,108905102.0,411.0,21.0,4.0,305.0,305.0,4.0,385.0,12.0
2017,227904.0,227904046.0,1205.0,134.0,154.0,63.0,4.0,62.0,293.0,118.0
2017,108909.0,108909117.0,735.0,20.0,4.0,435.0,728.0,4.0,609.0,40.0
2017,101912.0,101912187.0,471.0,21.0,4.0,239.0,163.0,66.0,446.0,31.0
2017,242905.0,242905001.0,104.0,4.0,33.0,8.0,4.0,8.0,64.0,8.0
2017,129904.0,129904001.0,494.0,24.0,456.0,15.0,4.0,15.0,309.0,67.0
2017,129904.0,129904102.0,344.0,18.0,4.0,39.0,4.0,39.0,255.0,35.0
2017,129904.0,129904041.0,316.0,15.0,216.0,22.0,4.0,22.0,225.0,44.0
2017,129904.0,129904101.0,388.0,4.0,4.0,49.0,4.0,49.0,322.0,30.0
2017,21902.0,21902101.0,879.0,43.0,4.0,329.0,316.0,15.0,839.0,140.0
2017,79907.0,79907005.0,2282.0,145.0,1260.0,171.0,4.0,159.0,925.0,118.0
2017,130901.0,130901104.0,694.0,45.0,4.0,89.0,178.0,12.0,163.0,68.0
2017,161914.0,161914112.0,542.0,29.0,4.0,175.0,37.0,138.0,508.0,31.0
2017,128902.0,128902104.0,433.0,18.0,4.0,25.0,4.0,25.0,342.0,54.0
2017,128902.0,128902001.0,195.0,26.0,182.0,10.0,4.0,10.0,114.0,28.0
2017,128902.0,128902041.0,164.0,21.0,53.0,8.0,4.0,5.0,110.0,29.0
2017,113906.0,113906101.0,139.0,7.0,4.0,4.0,4.0,4.0,93.0,13.0
2017,113906.0,113906001.0,118.0,8.0,81.0,4.0,4.0,4.0,71.0,22.0
2017,220914.0,220914001.0,1010.0,80.0,951.0,24.0,4.0,24.0,318.0,92.0
2017,220914.0,220914041.0,510.0,59.0,19.0,37.0,4.0,36.0,195.0,43.0
2017,101903.0,101903107.0,751.0,13.0,4.0,510.0,431.0,78.0,637.0,79.0
2017,101912.0,101912188.0,737.0,71.0,4.0,432.0,384.0,43.0,638.0,54.0
2017,108903.0,108903103.0,491.0,65.0,4.0,115.0,113.0,4.0,491.0,33.0
2017,129906.0,129906101.0,664.0,30.0,4.0,208.0,4.0,206.0,524.0,43.0
2017,159901.0,159901119.0,410.0,4.0,4.0,263.0,263.0,4.0,285.0,51.0
2017,178915.0,178915102.0,510.0,11.0,4.0,50.0,43.0,4.0,426.0,42.0
2017,108909.0,108909046.0,665.0,70.0,105.0,351.0,4.0,342.0,594.0,48.0
2017,240903.0,240903121.0,440.0,17.0,4.0,349.0,347.0,4.0,419.0,36.0
2017,57905.0,57905354.0,806.0,73.0,4.0,237.0,4.0,213.0,669.0,88.0
2017,14909.0,14909117.0,487.0,67.0,4.0,6.0,4.0,6.0,325.0,55.0
2017,220908.0,220908111.0,544.0,23.0,4.0,140.0,4.0,139.0,331.0,67.0
2017,84901.0,84901101.0,717.0,8.0,4.0,215.0,191.0,11.0,567.0,73.0
2017,57903.0,57903122.0,406.0,22.0,4.0,81.0,4.0,77.0,154.0,57.0
2017,114901.0,114901108.0,105.0,4.0,4.0,6.0,4.0,4.0,88.0,22.0
2017,175907.0,175907001.0,609.0,38.0,173.0,26.0,4.0,26.0,479.0,52.0
2017,248901.0,248901101.0,652.0,15.0,4.0,142.0,121.0,7.0,474.0,53.0
2017,248901.0,248901001.0,359.0,10.0,340.0,44.0,4.0,42.0,228.0,32.0
2017,248901.0,248901041.0,393.0,13.0,4.0,50.0,4.0,47.0,288.0,37.0
2017,43901.0,43901111.0,662.0,125.0,4.0,42.0,4.0,42.0,24.0,65.0
2017,101903.0,101903006.0,804.0,262.0,184.0,4.0,4.0,4.0,510.0,4.0
2017,101912.0,101912389.0,618.0,112.0,4.0,284.0,268.0,4.0,572.0,42.0
2017,220901.0,220901128.0,500.0,32.0,4.0,78.0,4.0,77.0,292.0,38.0
2017,101912.0,101912079.0,733.0,13.0,4.0,147.0,14.0,115.0,551.0,117.0
2017,57912.0,57912109.0,734.0,120.0,4.0,496.0,455.0,38.0,660.0,47.0
2017,31903.0,31903003.0,204.0,4.0,69.0,6.0,4.0,6.0,146.0,4.0
2017,71909.0,71909003.0,77.0,4.0,28.0,11.0,4.0,9.0,56.0,16.0
2017,71909.0,71909118.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,220916.0,220916005.0,111.0,4.0,72.0,11.0,4.0,8.0,68.0,14.0
2017,105803.0,105803001.0,174.0,4.0,61.0,4.0,4.0,4.0,174.0,99.0
2017,243903.0,243903103.0,490.0,13.0,4.0,4.0,4.0,4.0,245.0,50.0
2017,227901.0,227901180.0,1049.0,126.0,4.0,63.0,4.0,62.0,28.0,103.0
2017,92902.0,92902002.0,1106.0,51.0,1004.0,79.0,4.0,78.0,570.0,102.0
2017,92902.0,92902107.0,626.0,25.0,4.0,160.0,4.0,160.0,416.0,53.0
2017,92902.0,92902042.0,890.0,52.0,289.0,145.0,4.0,144.0,586.0,61.0
2017,92902.0,92902106.0,831.0,4.0,4.0,196.0,202.0,37.0,648.0,54.0
2017,14906.0,14906001.0,2274.0,91.0,1439.0,187.0,4.0,170.0,1236.0,346.0
2017,14906.0,14906013.0,552.0,47.0,7.0,16.0,4.0,15.0,249.0,17.0
2017,14906.0,14906026.0,-9999999.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,61902.0,61902059.0,952.0,162.0,217.0,120.0,4.0,116.0,245.0,80.0
2017,101903.0,101903043.0,904.0,83.0,314.0,311.0,4.0,289.0,762.0,64.0
2017,57914.0,57914122.0,288.0,19.0,4.0,31.0,4.0,31.0,170.0,30.0
2017,57909.0,57909111.0,491.0,342.0,4.0,84.0,42.0,30.0,179.0,27.0
2017,57914.0,57914046.0,871.0,89.0,191.0,69.0,4.0,67.0,551.0,103.0
2017,146902.0,146902105.0,796.0,13.0,4.0,196.0,148.0,10.0,507.0,81.0
2017,46902.0,46902122.0,597.0,59.0,4.0,178.0,213.0,46.0,184.0,44.0
2017,15908.0,15908105.0,503.0,30.0,4.0,88.0,85.0,4.0,463.0,31.0
2017,101912.0,101912355.0,366.0,4.0,4.0,108.0,106.0,4.0,366.0,4.0
2017,178904.0,178904002.0,1634.0,4.0,884.0,24.0,4.0,22.0,846.0,144.0
2017,170908.0,170908107.0,731.0,70.0,4.0,173.0,159.0,78.0,189.0,48.0
2017,15904.0,15904044.0,655.0,54.0,264.0,95.0,4.0,92.0,572.0,74.0
2017,14804.0,14804008.0,85.0,4.0,4.0,4.0,4.0,4.0,30.0,5.0
2017,15822.0,15822006.0,230.0,18.0,4.0,14.0,4.0,11.0,157.0,30.0
2017,101913.0,101913002.0,2657.0,301.0,1952.0,26.0,4.0,24.0,147.0,133.0
2017,101913.0,101913042.0,996.0,85.0,178.0,36.0,4.0,33.0,264.0,80.0
2017,101913.0,101913013.0,1828.0,150.0,1272.0,22.0,4.0,18.0,353.0,139.0
2017,57912.0,57912163.0,640.0,4.0,4.0,396.0,344.0,51.0,522.0,43.0
2017,101813.0,101813041.0,435.0,4.0,4.0,105.0,4.0,104.0,381.0,43.0
2017,101813.0,101813113.0,860.0,4.0,4.0,140.0,51.0,87.0,774.0,32.0
2017,101813.0,101813001.0,405.0,4.0,4.0,107.0,4.0,107.0,375.0,23.0
2017,101813.0,101813049.0,222.0,4.0,4.0,71.0,4.0,71.0,190.0,10.0
2017,15826.0,15826041.0,477.0,4.0,4.0,133.0,4.0,130.0,422.0,46.0
2017,227820.0,227820042.0,436.0,4.0,4.0,138.0,4.0,138.0,392.0,40.0
2017,227820.0,227820043.0,439.0,4.0,4.0,239.0,4.0,220.0,395.0,35.0
2017,227820.0,227820002.0,198.0,4.0,4.0,82.0,4.0,77.0,172.0,25.0
2017,227820.0,227820041.0,434.0,4.0,4.0,217.0,4.0,214.0,400.0,36.0
2017,227820.0,227820001.0,693.0,4.0,4.0,171.0,4.0,169.0,618.0,61.0
2017,227820.0,227820101.0,602.0,4.0,4.0,390.0,390.0,4.0,530.0,33.0
2017,227820.0,227820102.0,603.0,4.0,4.0,313.0,313.0,4.0,502.0,42.0
2017,227820.0,227820104.0,583.0,4.0,4.0,298.0,298.0,4.0,501.0,39.0
2017,227820.0,227820103.0,591.0,4.0,4.0,341.0,341.0,4.0,505.0,40.0
2017,227820.0,227820044.0,411.0,4.0,4.0,231.0,4.0,204.0,377.0,55.0
2017,15826.0,15826042.0,469.0,4.0,4.0,153.0,4.0,150.0,417.0,43.0
2017,101813.0,101813112.0,816.0,4.0,4.0,699.0,4.0,693.0,761.0,41.0
2017,57837.0,57837101.0,553.0,4.0,4.0,59.0,4.0,58.0,469.0,18.0
2017,57837.0,57837042.0,240.0,4.0,4.0,39.0,4.0,39.0,213.0,26.0
2017,101813.0,101813106.0,857.0,4.0,4.0,483.0,4.0,480.0,795.0,47.0
2017,15826.0,15826102.0,391.0,4.0,4.0,110.0,391.0,4.0,315.0,25.0
2017,101813.0,101813109.0,857.0,4.0,4.0,446.0,4.0,445.0,817.0,63.0
2017,101813.0,101813004.0,609.0,4.0,368.0,61.0,4.0,56.0,542.0,46.0
2017,101813.0,101813046.0,325.0,4.0,4.0,186.0,4.0,184.0,297.0,24.0
2017,101813.0,101813003.0,685.0,4.0,354.0,104.0,4.0,104.0,627.0,35.0
2017,101813.0,101813044.0,420.0,4.0,4.0,144.0,4.0,144.0,389.0,33.0
2017,101813.0,101813111.0,954.0,4.0,4.0,267.0,4.0,261.0,907.0,63.0
2017,101813.0,101813047.0,311.0,4.0,4.0,50.0,4.0,38.0,284.0,24.0
2017,101813.0,101813005.0,501.0,4.0,212.0,42.0,4.0,42.0,445.0,47.0
2017,57837.0,57837103.0,269.0,4.0,4.0,33.0,4.0,32.0,257.0,4.0
2017,15826.0,15826043.0,225.0,4.0,4.0,87.0,4.0,82.0,191.0,18.0
2017,101813.0,101813043.0,329.0,4.0,4.0,82.0,4.0,81.0,295.0,33.0
2017,101813.0,101813107.0,909.0,4.0,4.0,678.0,4.0,678.0,802.0,48.0
2017,101813.0,101813042.0,425.0,4.0,4.0,197.0,4.0,196.0,405.0,24.0
2017,101813.0,101813105.0,856.0,4.0,4.0,373.0,4.0,370.0,797.0,48.0
2017,101813.0,101813050.0,110.0,4.0,4.0,42.0,4.0,41.0,99.0,4.0
2017,101813.0,101813116.0,121.0,4.0,4.0,48.0,4.0,48.0,100.0,4.0
2017,101813.0,101813048.0,428.0,4.0,4.0,56.0,4.0,56.0,382.0,25.0
2017,101813.0,101813006.0,511.0,4.0,445.0,15.0,4.0,15.0,420.0,44.0
2017,57837.0,57837041.0,477.0,4.0,4.0,177.0,4.0,174.0,445.0,28.0
2017,57837.0,57837102.0,458.0,4.0,4.0,122.0,4.0,121.0,440.0,24.0
2017,15826.0,15826101.0,644.0,4.0,4.0,280.0,638.0,4.0,561.0,27.0
2017,101813.0,101813115.0,243.0,4.0,4.0,85.0,4.0,81.0,209.0,15.0
2017,15826.0,15826001.0,741.0,4.0,45.0,98.0,4.0,93.0,634.0,63.0
2017,101813.0,101813045.0,318.0,4.0,4.0,57.0,4.0,57.0,288.0,15.0
2017,101813.0,101813114.0,840.0,4.0,4.0,122.0,4.0,122.0,751.0,26.0
2017,15916.0,15916041.0,773.0,37.0,227.0,78.0,4.0,59.0,649.0,117.0
2017,243905.0,243905048.0,677.0,35.0,198.0,69.0,4.0,57.0,561.0,108.0
2017,121905.0,121905103.0,793.0,40.0,4.0,24.0,4.0,24.0,507.0,59.0
2017,121905.0,121905001.0,390.0,19.0,384.0,4.0,4.0,4.0,192.0,32.0
2017,121905.0,121905041.0,354.0,18.0,4.0,5.0,4.0,5.0,208.0,24.0
2017,101907.0,101907134.0,975.0,37.0,4.0,364.0,248.0,108.0,687.0,97.0
2017,220905.0,220905139.0,418.0,26.0,4.0,323.0,229.0,90.0,400.0,21.0
2017,220905.0,220905049.0,517.0,49.0,61.0,205.0,4.0,194.0,490.0,60.0
2017,148901.0,148901101.0,201.0,4.0,4.0,67.0,4.0,67.0,129.0,14.0
2017,15916.0,15916042.0,1324.0,112.0,217.0,53.0,4.0,50.0,649.0,156.0
2017,101915.0,101915045.0,1396.0,93.0,239.0,118.0,4.0,117.0,458.0,123.0
2017,57905.0,57905167.0,689.0,82.0,4.0,328.0,294.0,4.0,620.0,38.0
2017,137901.0,137901106.0,360.0,5.0,4.0,32.0,29.0,4.0,352.0,47.0
2017,101915.0,101915038.0,79.0,4.0,11.0,10.0,4.0,10.0,43.0,17.0
2017,101915.0,101915004.0,3705.0,207.0,2698.0,144.0,4.0,132.0,1022.0,332.0
2017,101915.0,101915034.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
2017,101915.0,101915002.0,3706.0,100.0,2303.0,476.0,4.0,457.0,2642.0,320.0
2017,101915.0,101915001.0,4046.0,257.0,2543.0,147.0,4.0,138.0,1099.0,364.0
2017,101915.0,101915041.0,1120.0,46.0,195.0,313.0,4.0,306.0,933.0,97.0
2017,101915.0,101915003.0,4244.0,298.0,2546.0,165.0,4.0,144.0,1080.0,316.0
2017,46901.0,46901109.0,767.0,37.0,4.0,169.0,130.0,32.0,383.0,58.0
2017,101915.0,101915039.0,90.0,4.0,4.0,4.0,4.0,4.0,4.0,90.0
2017,101915.0,101915117.0,839.0,8.0,4.0,288.0,169.0,107.0,568.0,51.0
2017,101903.0,101903141.0,1050.0,36.0,4.0,577.0,453.0,120.0,929.0,93.0
2017,141901.0,141901102.0,416.0,44.0,4.0,15.0,4.0,15.0,227.0,59.0
2017,58905.0,58905001.0,259.0,31.0,77.0,15.0,4.0,15.0,91.0,10.0
2017,232901.0,232901001.0,446.0,70.0,53.0,16.0,4.0,16.0,136.0,15.0
2017,15915.0,15915138.0,661.0,33.0,4.0,209.0,205.0,4.0,537.0,105.0
2017,138902.0,138902101.0,143.0,4.0,4.0,16.0,4.0,16.0,104.0,17.0
2017,138902.0,138902001.0,92.0,4.0,92.0,7.0,4.0,7.0,61.0,13.0
2017,15907.0,15907242.0,254.0,4.0,4.0,56.0,53.0,4.0,254.0,24.0
2017,220901.0,220901157.0,543.0,4.0,4.0,336.0,236.0,98.0,499.0,35.0
2017,170902.0,170902046.0,1370.0,139.0,382.0,65.0,4.0,63.0,257.0,100.0
2017,246913.0,246913046.0,989.0,175.0,4.0,38.0,4.0,37.0,287.0,155.0
2017,227901.0,227901172.0,539.0,20.0,4.0,99.0,76.0,21.0,334.0,60.0
2017,94901.0,94901109.0,535.0,31.0,4.0,89.0,85.0,4.0,314.0,37.0
2017,84906.0,84906103.0,547.0,4.0,4.0,116.0,102.0,9.0,460.0,45.0
2017,71902.0,71902166.0,634.0,66.0,4.0,177.0,262.0,4.0,273.0,65.0
2017,101915.0,101915101.0,696.0,7.0,4.0,120.0,61.0,55.0,319.0,56.0
2017,178904.0,178904158.0,640.0,4.0,4.0,35.0,15.0,11.0,173.0,37.0
2017,101912.0,101912189.0,660.0,235.0,4.0,74.0,4.0,73.0,171.0,37.0
2017,220901.0,220901107.0,361.0,4.0,4.0,204.0,135.0,69.0,307.0,50.0
2017,18907.0,18907001.0,219.0,8.0,68.0,4.0,4.0,4.0,159.0,24.0
2017,178904.0,178904118.0,489.0,4.0,4.0,67.0,60.0,7.0,456.0,31.0
2017,100903.0,100903101.0,382.0,16.0,4.0,12.0,4.0,12.0,243.0,44.0
2017,100903.0,100903002.0,317.0,34.0,307.0,5.0,4.0,5.0,111.0,23.0
2017,100903.0,100903042.0,284.0,35.0,4.0,11.0,4.0,11.0,147.0,25.0
2017,100903.0,100903041.0,190.0,25.0,95.0,5.0,4.0,5.0,74.0,17.0
