YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,SAT PARTICIPATION RATE,SAT MATH,SAT ERW
2018,161907001,Lorena High,161907,42.9,559.0,576.0
2018,161908002,Mart H S,161908,58.1,511.0,515.0
2018,161909001,McGregor H S,161909,20.5,541.0,537.0
2018,161910001,Moody H S,161910,21.6,506.0,518.0
2018,161912001,Riesel School,161912,23.7,549.0,578.0
2018,161914002,Waco H S,161914,25.1,475.0,502.0
2018,161914003,University H S,161914,17.0,478.0,506.0
2018,161916001,West H S,161916,37.0,537.0,543.0
2018,161918001,Axtell H S,161918,40.0,535.0,568.0
2018,161919001,Bruceville-Eddy H S,161919,34.0,506.0,562.0
2018,161920001,China Spring H S,161920,48.2,548.0,568.0
2018,161921001,Connally High School,161921,52.3,470.0,485.0
2018,161922001,Robinson H S,161922,40.4,517.0,539.0
2018,161923001,Bosqueville H S,161923,42.2,516.0,534.0
2018,161925101,Gholson School,161925,13.3,575.0,605.0
2018,162904001,McMullen County School,162904,5.6,,
2018,163901001,Devine H S,163901,41.1,486.0,516.0
2018,163902001,D'Hanis School,163902,50.0,496.0,509.0
2018,163903001,Natalia H S,163903,56.5,445.0,475.0
2018,163904001,Hondo H S,163904,13.7,547.0,562.0
2018,163908001,Medina Valley H S,163908,13.2,534.0,565.0
2018,165802101,Midland Academy Charter School,165802,,483.0,483.0
2018,165901002,Lee H S,165901,35.3,543.0,548.0
2018,165901003,Midland H S,165901,31.2,534.0,550.0
2018,165901004,Viola M Coleman H S,165901,1.6,,
2018,165901006,Early College H S At Midland Colle,165901,100.0,562.0,550.0
2018,165902001,Greenwood H S,165902,39.7,516.0,535.0
2018,166901002,Cameron Yoe H S,166901,35.0,512.0,531.0
2018,166903001,Milano H S,166903,30.8,529.0,564.0
2018,166904001,Rockdale H S,166904,40.4,495.0,514.0
2018,166905001,Thorndale H S,166905,45.3,512.0,536.0
2018,167901001,Goldthwaite H S,167901,12.8,490.0,558.0
2018,167904001,Priddy School,167904,100.0,521.0,512.0
2018,168901001,Colorado H S,168901,4.5,490.0,480.0
2018,168903001,Westbrook School,168903,17.6,460.0,500.0
2018,169901001,Bowie H S,169901,50.4,504.0,534.0
2018,169902001,Nocona H S,169902,10.2,533.0,528.0
2018,169906001,Gold Burg School,169906,63.6,541.0,531.0
2018,169910001,Forestburg School,169910,66.7,494.0,564.0
2018,169911001,Saint Jo H S,169911,45.0,491.0,522.0
2018,170902001,Conroe H S,170902,39.2,511.0,527.0
2018,170902002,Hauke Alter Ed,170902,1.6,,
2018,170902003,The Woodlands H S,170902,83.4,619.0,613.0
2018,170902005,Oak Ridge H S,170902,63.1,549.0,562.0
2018,170902011,Caney Creek H S,170902,37.2,505.0,515.0
2018,170902014,College Park H S,170902,77.2,607.0,605.0
2018,170903002,Montgomery H S,170903,46.9,561.0,569.0
2018,170904002,Willis H S,170904,48.6,500.0,527.0
2018,170906001,Magnolia H S,170906,55.9,576.0,577.0
2018,170906002,Magnolia West H S,170906,51.5,536.0,557.0
2018,170906012,Alpha,170906,6.2,510.0,522.0
2018,170907001,Splendora H S,170907,21.7,496.0,521.0
2018,170908001,New Caney H S,170908,34.4,484.0,514.0
2018,170908006,Porter H S,170908,45.9,505.0,523.0
2018,170908007,Infinity Early College H S,170908,96.6,540.0,558.0
2018,171901001,Dumas H S,171901,5.8,570.0,560.0
2018,171902001,Sunray H S,171902,4.8,570.0,525.0
2018,172902001,Daingerfield H S,172902,4.4,517.0,523.0
2018,172905002,Pewitt H S,172905,12.5,451.0,500.0
2018,174901001,Chireno H S,174901,3.7,,
2018,174902001,Cushing School,174902,72.2,510.0,516.0
2018,174903001,Garrison H S,174903,14.0,571.0,590.0
2018,174904002,Nacogdoches H S,174904,51.3,488.0,497.0
2018,174904005,Malcolm Rector Technical H S,174904,2.9,535.0,515.0
2018,174906001,Woden H S,174906,50.0,516.0,544.0
2018,174908001,Central Heights H S,174908,23.9,552.0,585.0
2018,174909001,Martinsville School,174909,8.7,405.0,435.0
2018,174911001,Douglass School,174911,36.1,496.0,518.0
2018,175902001,Blooming Grove H S,175902,65.6,506.0,533.0
2018,175903001,Corsicana High School,175903,46.4,503.0,510.0
2018,175904001,Dawson H S,175904,23.3,551.0,549.0
2018,175905001,Frost H S,175905,34.8,466.0,500.0
2018,175907001,Kerens School,175907,83.7,461.0,457.0
2018,175910001,Mildred H S,175910,55.9,515.0,536.0
2018,175911001,Rice H S,175911,67.9,468.0,479.0
2018,176902002,Newton H S,176902,14.5,479.0,509.0
2018,176903001,Deweyville H S,176903,46.5,484.0,515.0
2018,177901001,Roscoe Collegiate H S,177901,10.5,535.0,585.0
2018,177902001,Sweetwater H S,177902,4.3,463.0,563.0
2018,177903001,Blackwell School,177903,16.7,575.0,570.0
2018,177905001,Highland School,177905,50.0,490.0,523.0
2018,178801001,Dr M L Garza-Gonzalez Charter Scho,178801,50.0,,
2018,178902001,Bishop H S,178902,31.7,526.0,559.0
2018,178903001,Calallen H S,178903,50.6,526.0,547.0
2018,178903005,Calallen Charter H S,178903,100.0,533.0,541.0
2018,178904001,Carroll H S,178904,44.9,478.0,498.0
2018,178904002,King H S,178904,52.1,501.0,527.0
2018,178904003,Roy Miller H S And Metro School Of,178904,47.0,456.0,463.0
2018,178904004,Moody H S,178904,49.2,482.0,509.0
2018,178904005,Ray H S,178904,63.5,508.0,534.0
2018,178904008,Collegiate H S,178904,96.8,501.0,526.0
2018,178904009,Coles H S And Educational Center,178904,0.3,,
2018,178904014,Harold T Branch Academy For Career,178904,90.0,453.0,490.0
2018,178904015,Veterans Memorial H S,178904,69.1,521.0,541.0
2018,178906001,London H S,178906,76.8,550.0,547.0
2018,178908001,Port Aransas H S,178908,84.4,569.0,598.0
2018,178909001,Robstown Early College H S,178909,0.6,,
2018,178912001,Tuloso-Midway H S,178912,43.4,513.0,539.0
2018,178913001,Banquete H S,178913,7.2,550.0,538.0
2018,178914001,Flour Bluff H S,178914,56.6,558.0,564.0
2018,178915001,West Oso H S,178915,47.4,432.0,457.0
2018,180901001,Boys Ranch H S,180901,2.8,,
2018,180902001,Vega H S,180902,25.0,503.0,540.0
2018,180903001,Adrian School,180903,66.7,438.0,480.0
2018,181901001,Bridge City H S,181901,60.7,517.0,530.0
2018,181905001,Orangefield H S,181905,52.8,531.0,534.0
2018,181906001,West Orange-Stark H S,181906,52.1,455.0,471.0
2018,181907001,Vidor H S,181907,50.9,511.0,533.0
2018,181907002,Aim Center H S,181907,1.3,,
2018,181908001,Lit Cypr-Mrceville H S,181908,54.7,529.0,539.0
2018,182901001,Gordon School,182901,85.7,498.0,510.0
2018,182902001,Graford H S,182902,50.0,476.0,554.0
2018,182903001,Mineral Wells H S,182903,45.7,504.0,510.0
2018,182904001,Santo H S,182904,25.9,516.0,509.0
2018,182905001,Strawn School,182905,20.0,490.0,515.0
2018,183801002,Texas Early College H S,183801,6.3,,
2018,183801003,Panola Early College H S,183801,18.2,640.0,630.0
2018,183901001,Beckville Jr-Sr High School,183901,5.8,493.0,507.0
2018,183902001,Carthage H S,183902,11.6,552.0,573.0
2018,183904001,Gary School,183904,9.1,533.0,597.0
2018,184801001,Crosstimbers Academy,184801,4.9,505.0,570.0
2018,184901001,Poolville H S,184901,44.4,510.0,515.0
2018,184902001,Springtown H S,184902,39.0,502.0,542.0
2018,184903001,Weatherford H S,184903,40.5,508.0,542.0
2018,184904001,Millsap H S,184904,49.3,531.0,535.0
2018,184907001,Aledo H S,184907,77.7,577.0,574.0
2018,184908001,Peaster H S,184908,41.4,519.0,534.0
2018,184909001,Brock H S,184909,52.0,575.0,548.0
2018,185901001,Bovina H S,185901,3.3,,
2018,185902001,Farwell H S,185902,3.7,,
2018,185904001,Lazbuddie School,185904,12.5,,
2018,186901001,Buena Vista School,186901,36.8,524.0,450.0
2018,186902001,Fort Stockton High,186902,34.3,492.0,500.0
2018,186903001,Iraan H S,186903,60.0,518.0,547.0
2018,186903002,Challenge H S Sheffield,186903,14.3,417.0,400.0
2018,187901001,Big Sandy School,187901,32.4,505.0,537.0
2018,187903001,Goodrich H S,187903,66.7,512.0,518.0
2018,187904001,Corrigan-Camden H S,187904,57.1,489.0,504.0
2018,187906001,Leggett H S,187906,33.3,487.0,488.0
2018,187907002,Livingston H S,187907,44.6,520.0,530.0
2018,187910001,Onalaska Jr/Sr High,187910,65.5,498.0,516.0
2018,188901001,Amarillo H S,188901,100.0,551.0,546.0
2018,188901002,Caprock H S,188901,100.0,455.0,457.0
2018,188901004,Palo Duro H S,188901,100.0,457.0,433.0
2018,188901005,Tascosa H S,188901,100.0,497.0,492.0
2018,188902001,River Road H S,188902,12.8,513.0,514.0
2018,188903001,Highland Park H S,188903,46.2,506.0,533.0
2018,188904001,Bushland H S,188904,10.3,541.0,570.0
2018,189902001,Presidio H S,189902,23.8,497.0,517.0
2018,190903001,Rains H S,190903,5.1,552.0,590.0
2018,191901001,Canyon H S,191901,9.9,589.0,595.0
2018,191901002,Randall H S,191901,18.2,578.0,575.0
2018,192901001,Reagan County H S,192901,11.6,488.0,492.0
2018,193902001,Leakey School,193902,33.3,522.0,542.0
2018,194902001,Avery H S,194902,12.1,583.0,513.0
2018,194903001,Rivercrest H S,194903,4.4,465.0,490.0
2018,194905001,Detroit H S,194905,5.7,535.0,545.0
2018,195901001,Pecos H S,195901,44.5,461.0,490.0
2018,195902001,Balmorhea School,195902,40.0,510.0,425.0
2018,196901001,Austwell-Tivoli H S,196901,100.0,496.0,549.0
2018,196902001,Woodsboro H S,196902,37.9,462.0,494.0
2018,196903001,Refugio H S,196903,17.9,543.0,519.0
2018,197902001,Miami School,197902,33.3,575.0,525.0
2018,198901001,Bremond H S,198901,74.4,490.0,507.0
2018,198902101,Calvert School,198902,15.4,475.0,430.0
2018,198903001,Franklin H S,198903,37.2,545.0,546.0
2018,198905002,Hearne H S,198905,51.0,423.0,443.0
2018,198906001,Mumford H S,198906,55.0,526.0,557.0
2018,199901001,Rockwall H S,199901,71.8,566.0,571.0
2018,199901004,Rockwall-Heath H S,199901,67.6,582.0,584.0
2018,199902002,Royse City H S,199902,45.7,534.0,547.0
2018,200901001,Ballinger H S,200901,3.4,575.0,650.0
2018,200902001,Miles H S,200902,19.4,550.0,540.0
2018,200904001,Winters H S,200904,4.8,570.0,550.0
2018,201902001,Henderson H S,201902,12.5,494.0,531.0
2018,201904001,Leveretts Chapel H S,201904,53.8,499.0,507.0
2018,201907001,Mt Enterprise H S,201907,17.1,493.0,532.0
2018,201908001,Overton H S,201908,8.6,493.0,590.0
2018,201910002,Tatum H S,201910,14.0,505.0,522.0
2018,201913001,Carlisle School,201913,19.4,491.0,537.0
2018,201914001,West Rusk H S,201914,1.6,,
2018,202903001,Hemphill H S,202903,6.8,515.0,543.0
2018,202905002,West Sabine H S,202905,29.5,469.0,487.0
2018,203901002,San Augustine H S,203901,2.4,,
2018,203902001,Broaddus H S,203902,8.3,565.0,545.0
2018,204901001,Coldspring-Oakhurst H S,204901,42.2,489.0,513.0
2018,204904001,Shepherd H S,204904,41.9,487.0,495.0
2018,205901001,Aransas Pass H S,205901,45.0,464.0,497.0
2018,205902001,Gregory-Portland H S,205902,54.5,547.0,550.0
2018,205903001,Ingleside H S,205903,8.9,508.0,543.0
2018,205904001,Mathis H S,205904,26.2,486.0,513.0
2018,205905001,Odem H S,205905,30.9,512.0,522.0
2018,205906001,Sinton H S,205906,30.5,494.0,504.0
2018,205907001,Taft H S,205907,1.4,,
2018,206901001,San Saba H S,206901,8.6,620.0,557.0
2018,206903001,Cherokee School,206903,25.0,555.0,595.0
2018,207901001,Eldorado H S,207901,25.8,560.0,514.0
2018,208901001,Hermleigh School,208901,76.9,455.0,469.0
2018,208902001,Snyder H S,208902,4.3,501.0,513.0
2018,209901001,Albany Jr-Sr H S,209901,67.4,528.0,545.0
2018,209902001,Moran School,209902,25.0,503.0,577.0
2018,210901001,Center H S,210901,33.1,483.0,487.0
2018,210902001,Joaquin H S,210902,6.4,523.0,510.0
2018,210903002,Shelbyville School,210903,3.8,560.0,575.0
2018,210904002,Tenaha Schools,210904,8.2,480.0,508.0
2018,210905001,Timpson School,210905,7.9,637.0,673.0
2018,211902001,Stratford H S,211902,6.8,580.0,567.0
2018,212804102,Ut Tyler Innovation Academy - Long,212804,,,
2018,212901001,Arp H S,212901,20.5,510.0,564.0
2018,212902001,Bullard H S,212902,42.9,541.0,562.0
2018,212903001,Lindale H S,212903,54.5,526.0,546.0
2018,212904002,Troup H S,212904,13.4,549.0,596.0
2018,212905001,Robert E Lee H S,212905,55.4,537.0,550.0
2018,212905003,John Tyler H S,212905,34.1,458.0,470.0
2018,212906001,Whitehouse H S,212906,40.9,552.0,563.0
2018,212909001,Chapel Hill H S,212909,41.5,493.0,508.0
2018,212910001,Winona H S,212910,28.1,489.0,472.0
2018,213801001,Brazos River Charter School,213801,4.5,490.0,583.0
2018,213901001,Glen Rose H S,213901,66.1,532.0,536.0
2018,213901041,Glen Rose J H,213901,,,
2018,214901001,Rio Grande City H S,214901,26.2,471.0,502.0
2018,214901003,Rio Grande City CISD Grulla H S,214901,33.3,455.0,488.0
2018,214901005,Preparatory For Early College H S,214901,61.5,486.0,506.0
2018,214902001,San Isidro H S,214902,5.0,,
2018,214903001,Roma H S,214903,3.0,549.0,583.0
2018,215901001,Breckenridge H S,215901,32.0,541.0,532.0
2018,216901001,Sterling City School,216901,13.6,623.0,653.0
2018,218901001,Sonora H S,218901,3.7,510.0,495.0
2018,219901001,Happy H S,219901,4.5,,
2018,219903001,Tulia H S,219903,7.6,525.0,567.0
2018,219905001,Kress H S,219905,6.7,,
2018,220801001,Treetops School International,220801,30.8,568.0,575.0
2018,220809001,Fort Worth Academy Of Fine Arts,220809,95.7,555.0,605.0
2018,220810001,Westlake Academy,220810,84.6,606.0,645.0
2018,220817001,Newman International Academy Of Ar,220817,73.7,498.0,539.0
2018,220817002,Newman International At Cedar Hill,220817,38.2,488.0,545.0
2018,220901001,Arlington H S,220901,62.4,527.0,546.0
2018,220901002,Sam Houston H S,220901,51.4,469.0,478.0
2018,220901003,Lamar H S,220901,57.9,510.0,530.0
2018,220901004,Bowie H S,220901,68.8,499.0,508.0
2018,220901005,Martin H S,220901,72.4,559.0,569.0
2018,220901006,Venture Alter H S,220901,2.1,403.0,480.0
2018,220901009,Seguin H S,220901,67.2,513.0,522.0
2018,220901011,Arlington Collegiate H S,220901,100.0,541.0,536.0
2018,220902001,Haltom H S,220902,50.9,525.0,520.0
2018,220902002,Richland H S,220902,49.3,537.0,554.0
2018,220902010,Birdville H S,220902,55.1,553.0,552.0
2018,220904001,Everman H S,220904,100.0,456.0,451.0
2018,220904003,Everman Academy H S,220904,27.1,410.0,441.0
2018,220905001,Carter-Riverside H S,220905,100.0,445.0,438.0
2018,220905002,Arlington Heights H S,220905,100.0,478.0,496.0
2018,220905003,South Hills H S,220905,95.6,449.0,441.0
2018,220905004,Diamond Hill-Jarvis H S,220905,93.5,449.0,447.0
2018,220905005,Dunbar H S,220905,95.0,427.0,432.0
2018,220905006,Eastern Hills H S,220905,97.3,427.0,434.0
2018,220905008,North Side H S,220905,98.1,477.0,468.0
2018,220905009,Polytechnic H S,220905,87.5,437.0,437.0
2018,220905010,Paschal H S,220905,100.0,534.0,537.0
2018,220905011,Trimble Technical H S,220905,97.8,475.0,468.0
2018,220905014,Southwest H S,220905,100.0,473.0,479.0
2018,220905015,Western Hills H S,220905,100.0,454.0,461.0
2018,220905016,O D Wyatt H S,220905,96.4,436.0,433.0
2018,220905021,Success H S,220905,18.8,418.0,414.0
2018,220905071,Benbrook Middle/High School,220905,93.3,500.0,494.0
2018,220905081,Young Women's Leadership Academy,220905,100.0,537.0,551.0
2018,220905082,Texas Academy Of Biomedical,220905,100.0,595.0,595.0
2018,220905083,Young Men's Leadership Academy,220905,100.0,506.0,516.0
2018,220905085,Marine Creek Collegiate H S,220905,100.0,507.0,511.0
2018,220905323,Oakridge Upper,220905,,765.0,675.0
2018,220906001,Grapevine H S,220906,72.2,605.0,621.0
2018,220906004,Colleyville Heritage H S,220906,80.3,593.0,614.0
2018,220906006,The Bridges Acad Alter,220906,4.7,433.0,507.0
2018,220906007,Iuniversity Prep,220906,44.8,593.0,623.0
2018,220906008,Grapevine-Colleyville Collegiate A,220906,82.8,527.0,537.0
2018,220907001,Keller H S,220907,70.8,592.0,604.0
2018,220907002,Fossil Ridge H S,220907,63.9,542.0,548.0
2018,220907004,Central H S,220907,67.2,562.0,580.0
2018,220907005,Timber Creek H S,220907,64.0,541.0,564.0
2018,220907039,New Direction Lrn Ctr,220907,10.0,553.0,588.0
2018,220908002,Mansfield Summit H S,220908,64.7,525.0,534.0
2018,220908003,Mansfield H S,220908,76.1,554.0,571.0
2018,220908004,Mansfield Timberview H S,220908,66.6,513.0,517.0
2018,220908005,Mansfield Legacy H S,220908,64.1,537.0,550.0
2018,220908006,The Phoenix Academy,220908,0.8,,
2018,220908007,Mansfield Lake Ridge H S,220908,72.5,533.0,544.0
2018,220908008,Mansfield Frontier H S,220908,64.4,554.0,577.0
2018,220910001,Lake Worth H S,220910,69.3,467.0,485.0
2018,220912001,Crowley H S,220912,56.7,476.0,495.0
2018,220912002,North Crowley H S,220912,61.2,490.0,504.0
2018,220914001,Kennedale H S,220914,66.1,526.0,544.0
2018,220915001,Azle H S,220915,52.8,508.0,539.0
2018,220915003,Azle Hornet Academy,220915,1.9,,
2018,220916001,Bell H S,220916,60.2,537.0,554.0
2018,220916002,Trinity H S,220916,57.4,540.0,548.0
2018,220916005,Keys H S,220916,1.1,,
2018,220917001,Castleberry H S,220917,100.0,453.0,462.0
2018,220917003,Reach H S,220917,9.5,370.0,398.0
2018,220918001,Boswell H S,220918,54.7,534.0,559.0
2018,220918002,Elmer C Watson H S,220918,2.5,453.0,487.0
2018,220918004,Saginaw H S,220918,49.3,508.0,519.0
2018,220918006,Chisholm Trail H S,220918,47.3,516.0,537.0
2018,220919001,Carroll Senior H S,220919,74.8,647.0,632.0
2018,220919003,Carroll H S,220919,,,
2018,220920001,Brewer H S,220920,53.6,510.0,533.0
2018,221801011,Amarillo Collegiate Academy,221801,66.7,511.0,564.0
2018,221801022,Responsive Education Virtual Learn,221801,,554.0,564.0
2018,221801027,Ischool High - Lewisville,221801,100.0,563.0,573.0
2018,221801034,Stem Academy - Lewisville,221801,44.4,578.0,582.0
2018,221801041,Ischool High Of Hickory Creek,221801,81.8,520.0,553.0
2018,221801043,Founders Classical Academy,221801,100.0,578.0,619.0
2018,221801051,Ischool High At University Park,221801,97.5,548.0,577.0
2018,221801056,Ischool High At The Woodlands,221801,60.7,564.0,596.0
2018,221801058,Founders Classical Academy Of Lean,221801,89.3,608.0,637.0
2018,221901001,Abilene H S,221901,38.3,508.0,529.0
2018,221901002,Cooper H S,221901,41.1,510.0,530.0
2018,221901010,Academy For Technology Engineering,221901,43.2,543.0,562.0
2018,221904001,Merkel H S,221904,14.3,513.0,509.0
2018,221905001,Trent Independent School District,221905,37.5,560.0,580.0
2018,221911001,Jim Ned H S,221911,50.0,565.0,586.0
2018,221912001,Wylie H S,221912,66.1,580.0,598.0
2018,222901001,Sanderson Schools,222901,12.5,560.0,625.0
2018,223901001,Brownfield H S,223901,15.8,497.0,511.0
2018,223902001,Meadow School,223902,55.6,481.0,499.0
2018,223904001,Wellman-Union School,223904,7.7,,
2018,224901001,Throckmorton School,224901,55.6,504.0,536.0
2018,225902001,Mount Pleasant H S,225902,22.4,508.0,525.0
2018,225906001,Chapel Hill H S,225906,19.3,521.0,554.0
2018,226801001,Tlc Academy,226801,23.5,504.0,541.0
2018,226901001,Christoval H S,226901,10.3,500.0,620.0
2018,226903001,Central H S,226903,36.5,535.0,546.0
2018,226903002,Lake View H S,226903,12.7,484.0,479.0
2018,226903040,Pays Alter Sch,226903,,,
2018,226905001,Water Valley H S,226905,5.0,,
2018,226906001,Wall H S,226906,26.6,558.0,577.0
2018,226907001,Grape Creek H S,226907,40.9,501.0,518.0
2018,226908001,Veribest H S,226908,28.6,480.0,545.0
2018,227506001,University Of Texas At Austin H S,227506,,554.0,591.0
2018,227803001,Sci-Tech Preparatory,227803,65.0,534.0,574.0
2018,227804101,Nyos Charter School,227804,75.9,581.0,598.0
2018,227806005,Settlement Home,227806,33.3,360.0,425.0
2018,227806043,University H S,227806,30.8,438.0,465.0
2018,227806047,Cates Academy,227806,,,
2018,227814001,Chaparral Star Academy,227814,89.3,622.0,623.0
2018,227816002,Harmony Science Academy-Pflugervil,227816,100.0,553.0,549.0
2018,227816004,Harmony School Of Endeavor Austin,227816,100.0,560.0,536.0
2018,227816101,Harmony School Of Excellence - Aus,227816,100.0,495.0,504.0
2018,227817001,Cedars Academy Next Generation H S,227817,100.0,488.0,522.0
2018,227824002,The East Austin College Prep At Ml,227824,94.1,441.0,457.0
2018,227825001,Austin Achieve Public Schools,227825,,,
2018,227828001,The Excel Center,227828,1.1,,
2018,227901002,Austin H S,227901,68.0,576.0,590.0
2018,227901004,Lanier H S,227901,54.6,478.0,476.0
2018,227901005,McCallum H S,227901,70.0,585.0,595.0
2018,227901006,Reagan H S,227901,69.7,452.0,456.0
2018,227901007,Travis H S,227901,68.1,450.0,446.0
2018,227901008,Crockett H S,227901,58.9,486.0,499.0
2018,227901009,Anderson H S,227901,75.5,630.0,621.0
2018,227901012,Alternative Learning Center,227901,,,
2018,227901013,Bowie H S,227901,79.8,589.0,597.0
