YEAR,CAMPUS ID,CAMPUS NAME,DISTRICT ID,AP PARTICIPATION RATE
2016,101914007,Cinco Ranch H S,101914,40.5
2016,101914009,Morton Ranch H S,101914,21.2
2016,101914010,Seven Lakes H S,101914,48.9
2016,101914011,Raines H S,101914,1.0
2016,101914012,Tompkins H S,101914,47.5
2016,101915001,Klein H S,101915,18.5
2016,101915002,Klein Forest H S,101915,17.6
2016,101915003,Klein Oak H S,101915,19.4
2016,101915004,Klein Collins H S,101915,16.1
2016,101916001,La Porte H S,101916,27.0
2016,101917001,Pasadena High School,101917,21.7
2016,101917002,Sam Rayburn H S,101917,25.8
2016,101917003,South Houston High School,101917,25.6
2016,101917004,Dobie H S,101917,23.5
2016,101917013,Pasadena Memorial High School,101917,23.9
2016,101919001,Spring H S,101919,21.6
2016,101919002,Westfield H S,101919,12.8
2016,101919003,Andy Dekaney H S,101919,20.0
2016,101919018,Carl Wunsche Sr H S,101919,
2016,101919021,Early College Academy At Southridg,101919,6.8
2016,101920001,Memorial H S,101920,56.2
2016,101920003,Spring Woods H S,101920,34.1
2016,101920005,Northbrook H S,101920,19.6
2016,101920006,Stratford H S,101920,50.8
2016,101920014,Westchester Academy For Internatio,101920,16.2
2016,101921001,Tomball H S,101921,28.1
2016,101921002,Tomball Memorial H S,101921,38.9
2016,101924001,C E King H S,101924,13.6
2016,101925001,Hargrave H S,101925,14.2
2016,102901002,Karnack H S,102901,
2016,102902001,Marshall H S,102902,13.7
2016,102904002,Hallsville H S,102904,17.0
2016,102906001,Elysian Fields H S,102906,3.6
2016,104903001,Rule School,104903,25.0
2016,105801001,Katherine Anne Porter School,105801,14.4
2016,105902001,San Marcos H S,105902,14.6
2016,105904001,Dripping Springs H S,105904,30.2
2016,105905001,Wimberley H S,105905,26.5
2016,105906001,Jack C Hays H S,105906,37.7
2016,105906005,Lehman H S,105906,31.4
2016,106901001,Canadian H S,106901,8.8
2016,107901001,Athens H S,107901,36.2
2016,107902001,Brownsboro H S,107902,37.6
2016,107905001,Eustace H S,107905,2.8
2016,107906001,Malakoff H S,107906,15.2
2016,108801004,Ignite Public Sch And Comm Serv Ct,108801,
2016,108804002,Midvalley Academy-McAllen Charter,108804,0.9
2016,108807001,Idea College Prep,108807,10.1
2016,108807002,Idea Quest College Preparatory,108807,95.5
2016,108807003,Idea Frontier College Preparatory,108807,95.0
2016,108807004,Idea College Preparatory Mission,108807,94.9
2016,108807005,Idea College Preparatory San Benit,108807,98.0
2016,108807006,Idea College Preparatory San Juan,108807,97.1
2016,108807007,Idea College Preparatory Alamo,108807,92.9
2016,108807008,Idea College Preparatory Pharr,108807,98.9
2016,108807012,Idea Brownsville College Preparato,108807,
2016,108808101,Vanguard Rembrandt,108808,42.6
2016,108902001,Donna H S,108902,20.8
2016,108902007,Donna North H S,108902,26.3
2016,108903001,Edcouch-Elsa H S,108903,22.7
2016,108904001,Edinburg H S,108904,23.5
2016,108904002,Economedes H S,108904,21.5
2016,108904003,Edinburg North H S,108904,16.9
2016,108904006,Robert R Vela H S,108904,16.9
2016,108905001,Hidalgo Early College H S,108905,42.9
2016,108906001,McAllen H S,108906,36.6
2016,108906002,Memorial H S,108906,45.2
2016,108906006,Rowe H S,108906,37.3
2016,108906007,Lamar Academy,108906,12.0
2016,108906011,Achieve Early College H S,108906,93.2
2016,108907001,Mercedes H S,108907,33.7
2016,108907006,Mercedes Early College Academy,108907,17.1
2016,108908001,Mission H S,108908,29.0
2016,108908002,Veterans Memorial H S,108908,25.3
2016,108908004,Mission Collegiate H S,108908,63.5
2016,108909001,Psja Early College H S,108909,51.6
2016,108909002,Psja Memorial Early College H S,108909,37.1
2016,108909003,Psja North Early College H S,108909,32.2
2016,108909005,Psja Sonia M Sotomayor H S,108909,5.9
2016,108909006,Elvis J Ballew H S,108909,0.5
2016,108909007,Psja Southwest Early College H S,108909,41.1
2016,108909009,Psja Thomas Jefferson T-Stem Early,108909,74.4
2016,108909011,Buell Central DAEP,108909,
2016,108909044,Liberty Middle,108909,
2016,108910001,Progreso H S,108910,3.0
2016,108911001,Sharyland H S,108911,33.7
2016,108911007,Sharyland Pioneer H S,108911,22.7
2016,108912001,La Joya H S,108912,33.0
2016,108912004,Juarez-Lincoln H S,108912,21.9
2016,108912007,La Joya Palmview H S,108912,27.7
2016,108913001,Weslaco H S,108913,16.7
2016,108913006,Weslaco East H S,108913,21.1
2016,108914001,La Villa Early College H S,108914,48.8
2016,108915001,Monte Alto H S,108915,29.3
2016,108916001,Valley View H S,108916,23.7
2016,109904001,Hillsboro H S,109904,9.1
2016,109911001,Whitney H S,109911,6.3
2016,110902001,Levelland H S,110902,4.3
2016,110905001,Ropes School,110905,4.4
2016,110907001,Sundown H S,110907,2.9
2016,111901001,Granbury H S,111901,17.7
2016,111901002,Stars Accelerated H S,111901,3.0
2016,111902003,Lipan H S,111902,17.8
2016,111903001,Tolar H S,111903,4.3
2016,112901002,Sulphur Springs H S,112901,13.8
2016,112906001,North Hopkins H S,112906,5.6
2016,113901002,Crockett H S,113901,26.5
2016,113905001,Latexo H S,113905,13.0
2016,114901001,Big Spring H S,114901,11.5
2016,115901004,Fort Hancock H S,115901,1.6
2016,115902001,Sierra Blanca School,115902,4.3
2016,116903001,Commerce H S,116903,1.8
2016,116905002,Greenville H S,116905,5.2
2016,116906001,Lone Oak H S,116906,11.7
2016,116908001,Wh Ford H S,116908,2.5
2016,117901001,Borger H S,117901,14.7
2016,118902001,Irion H S,118902,47.2
2016,119902001,Jacksboro H S,119902,19.4
2016,119903001,Perrin H S,119903,16.0
2016,120901001,Edna H S,120901,16.4
2016,120902001,Ganado H S,120902,1.0
2016,120905001,Industrial H S,120905,17.9
2016,121903001,Buna H S,121903,5.2
2016,121904001,Jasper H S,121904,9.3
2016,121905001,Kirbyville H S,121905,0.5
2016,122902001,Valentine School,122902,50.0
2016,123803001,Tekoa Academy Of Accelerated Studi,123803,2.1
2016,123905001,Nederland H S,123905,9.0
2016,123907009,Memorial H S,123907,12.6
2016,123908001,Port Neches-Groves H S,123908,2.1
2016,123910001,Central Senior H S,123910,4.1
2016,123910004,Ozen H S,123910,5.1
2016,123910008,West Brook Sr H S,123910,10.9
2016,123913001,Sabine Pass School,123913,42.1
2016,123914001,Hamshire-Fannett H S,123914,24.4
2016,124901001,Hebbronville Early College H S,124901,18.1
2016,125901001,Alice H S,125901,23.6
2016,125902001,Ben Bolt-Pal Blanco H S,125902,19.0
2016,125903001,Orange Grove H S,125903,2.5
2016,126901001,Alvarado H S,126901,3.6
2016,126902001,Burleson H S,126902,29.7
2016,126902006,Burleson Centennial H S,126902,36.3
2016,126903001,Cleburne H S,126903,23.5
2016,126904001,Grandview H S,126904,7.0
2016,126905001,Joshua H S,126905,8.5
2016,126906001,Keene H S,126906,27.3
2016,126906002,Alter Learning Ctr,126906,25.0
2016,126907001,Rio Vista H S,126907,3.3
2016,126911001,Godley H S,126911,0.5
2016,127904001,Hawley H S,127904,5.4
2016,127905001,Lueders-Avoca H S,127905,5.3
2016,128902001,Kenedy H S,128902,4.2
2016,128903001,Runge H S,128903,22.6
2016,129901001,Crandall H S,129901,24.5
2016,129902001,Forney H S,129902,24.1
2016,129902003,North Forney H S,129902,18.5
2016,129903001,Kaufman H S,129903,8.9
2016,129905001,Mabank H S,129905,16.6
2016,129906002,Terrell H S,129906,2.2
2016,129910001,Scurry-Rosser H S,129910,1.9
2016,130901001,Boerne H S,130901,37.4
2016,130901002,Boerne - Samuel V Champion H S,130901,50.9
2016,130902001,Comfort H S,130902,6.8
2016,133901001,Center Point H S,133901,1.3
2016,133903001,Tivy H S,133903,29.9
2016,133904001,Ingram Tom Moore H S,133904,11.9
2016,136901001,Brackett H S,136901,17.4
2016,137901001,H M King H S,137901,27.1
2016,137903001,Kaufer H S,137903,11.4
2016,137904001,Santa Gertrudis Academy H S,137904,27.0
2016,139909002,Paris H S,139909,26.9
2016,139911002,North Lamar H S,139911,8.2
2016,140904001,Littlefield H S,140904,19.0
2016,140908001,Sudan H S,140908,3.3
2016,141901001,Lampasas H S,141901,21.5
2016,141902001,Lometa School,141902,2.7
2016,142901001,Cotulla H S,142901,18.5
2016,143901001,Hallettsville H S,143901,16.9
2016,143902001,Moulton H S,143902,6.5
2016,143903001,Shiner H S,143903,4.7
2016,144901001,Giddings H S,144901,34.4
2016,144902001,Lexington H S,144902,25.7
2016,145901002,Buffalo H S,145901,20.6
2016,146901001,Cleveland H S,146901,6.5
2016,146902002,Dayton H S,146902,10.2
2016,146904001,Hardin H S,146904,0.7
2016,146905001,Hull-Daisetta H S,146905,20.0
2016,146906001,Liberty H S,146906,1.0
2016,146907001,Tarkington H S,146907,6.5
2016,147902001,Groesbeck H S,147902,8.9
2016,149901001,George West H S,149901,12.0
2016,149902001,Three Rivers Jr/Sr H S,149902,21.5
2016,150901001,Llano H S,150901,23.0
2016,152901020,Coronado H S,152901,31.3
2016,152901021,Estacado H S,152901,24.0
2016,152901022,Lubbock H S,152901,36.3
2016,152901023,Monterey H S,152901,30.8
2016,152901024,Talkington School For Young Women,152901,95.8
2016,152903001,Slaton H S,152903,9.8
2016,152907001,Frenship H S,152907,26.9
2016,152908001,Roosevelt H S,152908,2.2
2016,152909001,Shallowater H S,152909,6.0
2016,152910001,Idalou H S,152910,2.3
2016,153903001,O'Donnell School,153903,5.6
2016,153904001,Tahoka H S,153904,22.2
2016,155901002,Jefferson H S,155901,1.2
2016,156902001,Stanton H S,156902,27.2
2016,157901001,Mason H S,157901,11.9
2016,158901001,Bay City H S,158901,10.8
2016,158902001,Tidehaven H S,158902,15.4
2016,158905001,Palacios H S,158905,16.1
2016,158906002,Van Vleck H S,158906,26.2
2016,159901001,Eagle Pass High School,159901,21.1
2016,159901004,C C Winn High School,159901,14.6
2016,160901001,Brady H S,160901,6.0
2016,160905001,Lohn School,160905,8.3
2016,161802001,Paul And Jane Meyer Public H S,161802,42.0
2016,161807001,Harmony Science Acad (Waco),161807,65.0
2016,161807003,Harmony Science Academy - Dallas,161807,33.1
2016,161807005,Harmony School Of Business - Dalla,161807,10.5
2016,161807006,Harmony School Of Innovation - Gar,161807,31.1
2016,161807009,Harmony Science Academy - Euless,161807,59.0
2016,161807010,Harmony School Of Nature And Athle,161807,45.3
2016,161807011,Harmony School Of Innovation - For,161807,51.2
2016,161807013,Harmony Science Academy - Carrollt,161807,37.5
2016,161903001,Midway H S,161903,22.3
2016,161907001,Lorena High,161907,13.3
2016,161908002,Mart H S,161908,6.6
2016,161909001,McGregor H S,161909,29.9
2016,161912001,Riesel School,161912,2.4
2016,161914002,Waco H S,161914,19.4
2016,161914003,University H S,161914,17.9
2016,161916001,West H S,161916,11.8
2016,161918001,Axtell H S,161918,16.5
2016,161920001,China Spring H S,161920,19.5
2016,161921001,Connally High School,161921,25.1
2016,161922001,Robinson H S,161922,10.1
2016,161925101,Gholson School,161925,8.1
2016,162904001,McMullen County School,162904,2.4
2016,163901001,Devine H S,163901,3.9
2016,163902001,D'Hanis School,163902,1.7
2016,163904001,Hondo H S,163904,8.7
2016,163908001,Medina Valley H S,163908,7.7
2016,165901002,Lee H S,165901,22.9
2016,165901003,Midland H S,165901,12.4
2016,165902001,Greenwood H S,165902,1.2
2016,166901002,Cameron Yoe H S,166901,3.5
2016,166904001,Rockdale H S,166904,18.9
2016,166905001,Thorndale H S,166905,40.5
2016,166907001,Buckholts School,166907,6.3
2016,167904001,Priddy School,167904,7.1
2016,169901001,Bowie H S,169901,3.7
2016,169902001,Nocona H S,169902,8.1
2016,169906001,Gold Burg School,169906,5.0
2016,169909001,Prairie Valley H S,169909,7.1
2016,170902001,Conroe H S,170902,32.9
2016,170902003,The Woodlands H S,170902,47.6
2016,170902005,Oak Ridge H S,170902,25.5
2016,170902011,Caney Creek H S,170902,35.9
2016,170902014,College Park H S,170902,44.1
2016,170903002,Montgomery H S,170903,25.7
2016,170904002,Willis H S,170904,7.3
2016,170906001,Magnolia H S,170906,31.8
2016,170906002,Magnolia West H S,170906,26.1
2016,170906012,Alpha,170906,1.1
2016,170907001,Splendora H S,170907,5.5
2016,170908001,New Caney H S,170908,17.6
2016,170908006,Porter H S,170908,29.1
2016,170908007,Infinity Early College H S,170908,41.7
2016,171901001,Dumas H S,171901,22.4
2016,171902001,Sunray H S,171902,1.2
2016,172905002,Pewitt H S,172905,2.0
2016,174901001,Chireno H S,174901,2.1
2016,174902001,Cushing School,174902,44.1
2016,174904002,Nacogdoches H S,174904,15.9
2016,175903001,Corsicana High School,175903,13.0
2016,177902001,Sweetwater H S,177902,8.7
2016,177903001,Blackwell School,177903,12.5
2016,177905001,Highland School,177905,4.0
2016,178901001,Agua Dulce H S,178901,1.6
2016,178902001,Bishop H S,178902,13.8
2016,178903001,Calallen H S,178903,15.3
2016,178903005,Calallen Charter H S,178903,26.1
2016,178904001,Carroll H S,178904,16.8
2016,178904002,King H S,178904,18.6
2016,178904003,Roy Miller H S And Metro School Of,178904,19.0
2016,178904004,Moody H S,178904,11.7
2016,178904005,Ray H S,178904,21.2
2016,178904015,Veterans Memorial H S,178904,25.3
2016,178906001,London H S,178906,36.9
2016,178908001,Port Aransas H S,178908,13.8
2016,178909001,Robstown H S,178909,19.5
2016,178912001,Tuloso-Midway H S,178912,11.1
2016,178913001,Banquete H S,178913,14.4
2016,178914001,Flour Bluff H S,178914,25.2
2016,178915001,West Oso H S,178915,16.7
2016,179901001,Perryton H S,179901,23.7
2016,180902001,Vega H S,180902,15.4
2016,181901001,Bridge City H S,181901,13.6
2016,181906001,West Orange-Stark H S,181906,20.6
2016,181907001,Vidor H S,181907,3.7
2016,181908001,Lit Cypr-Mrceville H S,181908,4.7
2016,182903001,Mineral Wells H S,182903,7.1
2016,183902001,Carthage H S,183902,12.9
2016,183904001,Gary School,183904,8.2
2016,184902001,Springtown H S,184902,8.2
2016,184903001,Weatherford H S,184903,23.0
2016,184904001,Millsap H S,184904,20.2
2016,184907001,Aledo H S,184907,35.4
2016,184908001,Peaster H S,184908,12.5
2016,185903001,Friona H S,185903,12.3
2016,186903002,Challenge H S Sheffield,186903,1.8
2016,187907002,Livingston H S,187907,1.1
2016,188901001,Amarillo H S,188901,22.2
2016,188901002,Caprock H S,188901,24.5
2016,188901003,Amarillo Area Ctr For Advanced Lrn,188901,14.3
2016,188901004,Palo Duro H S,188901,16.0
2016,188901005,Tascosa H S,188901,26.5
2016,188903001,Highland Park H S,188903,0.8
2016,188904001,Bushland H S,188904,3.7
2016,189902001,Presidio H S,189902,1.8
2016,190903001,Rains H S,190903,7.3
2016,191901001,Canyon H S,191901,14.5
2016,191901002,Randall H S,191901,12.2
2016,192901001,Reagan County H S,192901,12.0
2016,193902001,Leakey School,193902,18.4
2016,194902001,Avery H S,194902,25.0
2016,194903001,Rivercrest H S,194903,1.1
2016,195901001,Pecos H S,195901,14.8
2016,195902001,Balmorhea School,195902,5.3
2016,196901001,Austwell-Tivoli H S,196901,6.9
2016,196903001,Refugio H S,196903,7.2
2016,198903001,Franklin H S,198903,17.7
2016,198905002,Hearne H S,198905,1.0
2016,198906001,Mumford H S,198906,4.7
2016,199901001,Rockwall H S,199901,37.4
2016,199901004,Rockwall-Heath H S,199901,40.7
2016,199902002,Royse City H S,199902,16.7
2016,201902001,Henderson H S,201902,12.4
2016,201908001,Overton H S,201908,20.8
2016,201913001,Carlisle School,201913,15.6
2016,203901002,San Augustine H S,203901,30.2
2016,204901001,Coldspring-Oakhurst High School,204901,26.7
2016,204904001,Shepherd H S,204904,18.0
2016,205902001,Gregory-Portland H S,205902,13.3
2016,205904001,Mathis H S,205904,7.9
2016,205905001,Odem H S,205905,0.8
2016,205906001,Sinton H S,205906,3.9
2016,205907001,Taft H S,205907,0.6
2016,206901001,San Saba H S,206901,23.2
2016,207901001,Eldorado H S,207901,9.3
2016,209901001,Albany Jr-Sr H S,209901,11.6
2016,210905001,Timpson H S,210905,3.1
2016,212901001,Arp H S,212901,0.8
2016,212902001,Bullard H S,212902,4.5
2016,212903001,Lindale H S,212903,12.2
2016,212905001,Robert E Lee H S,212905,20.8
2016,212905003,John Tyler H S,212905,13.2
2016,212906001,Whitehouse H S,212906,16.4
2016,212909001,Chapel Hill H S,212909,3.3
2016,213901001,Glen Rose H S,213901,16.2
2016,214901001,Rio Grande City H S,214901,26.1
2016,214901003,Rio Grande City CISD Grulla H S,214901,32.2
2016,214901044,Veterans Middle,214901,
2016,214903001,Roma H S,214903,24.3
2016,215901001,Breckenridge H S,215901,1.3
2016,217901001,Aspermont H S,217901,2.8
2016,218901001,Sonora H S,218901,13.9
2016,220809001,Fort Worth Academy Of Fine Arts,220809,54.9
2016,220810001,Westlake Academy,220810,33.1
2016,220817001,Newman International Academy Of Ar,220817,4.3
2016,220817002,Newman International At Cedar Hill,220817,2.9
2016,220901001,Arlington H S,220901,27.9
2016,220901002,Sam Houston H S,220901,20.6
2016,220901003,Lamar H S,220901,21.0
2016,220901004,Bowie H S,220901,26.0
2016,220901005,Martin H S,220901,29.5
2016,220901009,Seguin H S,220901,30.1
2016,220902001,Haltom H S,220902,31.2
2016,220902002,Richland H S,220902,35.9
2016,220902010,Birdville H S,220902,40.1
2016,220904001,Everman H S,220904,25.6
2016,220905001,Carter-Riverside H S,220905,37.2
2016,220905002,Arlington Heights H S,220905,48.7
2016,220905003,South Hills H S,220905,31.7
2016,220905004,Diamond Hill-Jarvis H S,220905,56.5
2016,220905005,Dunbar H S,220905,28.4
2016,220905006,Eastern Hills H S,220905,33.3
2016,220905008,North Side H S,220905,41.8
2016,220905009,Polytechnic H S,220905,35.3
2016,220905010,Paschal H S,220905,47.2
2016,220905011,Trimble Technical H S,220905,40.0
2016,220905014,Southwest H S,220905,50.3
2016,220905015,Western Hills H S,220905,29.1
2016,220905016,O D Wyatt H S,220905,22.6
2016,220905021,Success H S,220905,0.5
2016,220905081,Young Women's Leadership Academy,220905,98.5
2016,220905082,Texas Academy Of Biomedical,220905,46.1
2016,220906001,Grapevine H S,220906,57.4
2016,220906004,Colleyville Heritage H S,220906,54.9
2016,220906007,Iuniversity Prep,220906,10.1
2016,220907001,Keller H S,220907,39.5
2016,220907002,Fossil Ridge H S,220907,26.7
2016,220907004,Central H S,220907,34.5
2016,220907005,Timber Creek H S,220907,32.7
2016,220907039,New Direction Lrn Ctr,220907,1.2
2016,220908002,Mansfield Summit H S,220908,27.6
2016,220908003,Mansfield H S,220908,38.2
2016,220908004,Mansfield Timberview H S,220908,25.8
2016,220908005,Mansfield Legacy H S,220908,27.0
2016,220908006,The Phoenix Academy,220908,0.7
2016,220908007,Mansfield Lake Ridge H S,220908,33.8
2016,220908008,Mansfield Frontier H S,220908,47.0
2016,220910001,Lake Worth H S,220910,23.0
2016,220912001,Crowley H S,220912,19.5
2016,220912002,North Crowley H S,220912,22.3
2016,220914001,Kennedale H S,220914,15.4
2016,220915001,Azle H S,220915,15.3
2016,220916001,Bell H S,220916,26.2
2016,220916002,Trinity H S,220916,30.1
2016,220917001,Castleberry H S,220917,22.9
2016,220917003,Reach H S,220917,2.8
2016,220918001,Boswell H S,220918,41.1
2016,220918004,Saginaw H S,220918,32.5
2016,220918006,Chisholm Trail H S,220918,28.6
2016,220919001,Carroll Senior H S,220919,53.4
2016,220920001,Brewer H S,220920,22.6
2016,220920003,Mesa H S,220920,1.5
2016,221801027,Ischool H S,221801,25.5
2016,221801043,Founders Classical Academy,221801,58.2
2016,221801056,Ischool High At The Woodlands,221801,0.9
2016,221801058,Founders Classical Academy Of Lean,221801,5.3
2016,221901001,Abilene H S,221901,30.7
2016,221901002,Cooper H S,221901,36.6
2016,221901010,Academy For Technology Engineering,221901,59.6
2016,221904001,Merkel H S,221904,9.8
2016,221911001,Jim Ned H S,221911,36.0
2016,221912001,Wylie H S,221912,12.4
2016,222901001,Sanderson Schools,222901,4.8
2016,223901001,Brownfield H S,223901,25.9
2016,223902001,Meadow School,223902,9.1
2016,224902001,Woodson School,224902,4.8
2016,225902001,Mount Pleasant H S,225902,10.3
